date,title,blog
2018/08/27 04:00,私たちの夏はこれから!,"
こんばんは🙂フレンズツアーやライブになるといつもより団結してる気がします。3人で頑張ろうねって言い合うとほっとするしみんな頑張ってるんだ!と、再確認できます🙂あと、残り半分のライブです。フレンズに幸あれ〜今日の夜は、りぼんスペシャルミント🌱を読みながら過ごしていました。夏が来たなと感じる表紙です!浴衣でお祭り行きたいな。お祭り、織田に今日誘ったんです。予定があって行けなかったけど･･･😭そう言えば、姉に会った時にミントを貸したら、昔から知っている漫画家さんがミントにたくさん載っているね!という話になりました。時代を感じるなあ〜青春をありがとうです。🐜🐜🐜🐜🐜🐜🐜🐜🐜🐜それでは、またね〜やっぱりこの制服、お気に入り!読んでくれてありがとうございました。⊿長沢菜々香
"
2018/08/25 11:42,🐜,"
おはよう☀昨日は、横アリ2日目でした!ありがとう🐜昨日に引き続き、横アリ君、大人気でした!楽しそうな写真だ〜ぺーちゃんは、横アリ君を3つもバックにつけてすごく嬉しそうでした。みんな横アリ君缶バッチをバックにつけたり、横アリ君キーホルダーをつけたり横アリ君が大好きなんだなと思いました(笑)かわいい(^ν^)なんのポーズ?鉄拳ダニお花、ありがとうございました!ひまわり夏の花はひまわりだけじゃない〜🎶先生宛のお花も、ありがとうございました🎀✨今日のかき氷マンゴー×あんず読んでくれてありがとうございました。⊿長沢菜々香
"
2018/08/24 09:20,4年目もよろしくね🌲,"
おはようございます☀昨日は、横アリでライブがありました!横浜アリーナで初の単独公演をすることができて、欅坂もまだまだこれからだな!と、感じました(*´◒`*)なんと、昨日の横浜アリーナが欅坂46、4年目初のライブでした。もう4年目かあ･･･。もう新人って言えない年数ですね。新しいメンバーも入ることですし、ちゃんと目標をたてて4年目は活動していこうと思います。地元の山形でお仕事もしてみたいな!花笠のゲストをしてみたいな〜❁いつか叶いますように😌ところで、横浜アリーナといえば、横アリくん ですよね?🐜たくさんゲットしたぺーちゃん私もお借りしました🐜横アリくんのなんとも言えないシュールな顔がクセになります(*'ω'*)横アリくんを持つダニ🐪可愛いよ〜横アリくんに負けないくらい可愛い/(^o^)＼前は顔だけのキーホルダーだったけど、今回は全身の横アリくん😌私も頂きました。いい思い出。そして、ケーキを頂きました🎂欅坂46、4年目もよろしくね!この虹は、欅共和国でかかった虹かな🌈4年目も沢山いい思い出ができるといいな。読んでくれてありがとうございました。⊿長沢菜々香
"
2018/08/23 13:06,横アリ🌱🌱🌱,"
こんばんは🙂今日から、横浜アリーナでツアーです!横アリといえば、横アリ君を思い出します🐜横アリ君は、横浜アリーナのキャラクターの、アリのキャラクター。覚えてるかな?横アリに来て下さる方は見つけてみてね🐜ねん、ぺぺこの7枚目の衣装、個人的に1番好きかもしれない･･･!この緑の羽織を脱ぐと、ノースリーブのワンピースになってます。君の名は希望のMVの衣装に形が似ててめちゃくちゃ可愛いんです!白地に緑のりぼんで、すごくお気に入りです。今度、写真撮って載せますね🎀りぼん といえば･･･りぼんスペシャルミント が発売中です🎀なんと810ページもあります✨まだ、全部読み切れてないので今日は全部読むぞ〜(((o(*ﾟ▽ﾟ*)o)))空き時間に読もうっと。わくわく。またね〜横アリで!読んでくれてありがとうございました。⊿長沢菜々香
"
2018/08/21 08:24,わくわく,"
こんばんは🙂8月20日は、乃木坂46の秋元真夏さん のお誕生日です!🎂お誕生日おめでとうございます!真夏さんと、しほと、私の3人で撮った写真は宝物です✨これからも陰ながら、真夏さんを応援させて頂きますm(_ _)m!!そして、坂道合同オーディション、吉本坂46の新メンバーが決まりました。思ってた以上にたくさんのメンバーが増えて、とてもわくわくしています!ゆうがたパラダイスを担当して下さっているはんにゃの金田さんが吉本坂46に合格しているの知ったときめちゃくちゃ嬉しかったです😳✨早くゆうパラでお話し聞きたいなー!これから歌番組とかで一緒になれる日が来るのかな?と、思うととても楽しみです!坂道合同オーディションから欅坂46には何人のメンバーが入るんだろう?何人か、欅坂を希望してくださる方がいると知って嬉しかったです(*´◒`*)これからどうなるか分からなくて不安もありますがこれからもどうぞよろしくお願いします🤲お気に入りのパジャマ。なーこなーこなーこ･･･読んでくれてありがとうございました。長沢菜々香
"
2018/08/20 20:29,新潟2日目,"
おはよう☀昨日は、新潟ツアー2日目ありがとうございました!!新潟は握手会で来れないのでまた来年、新潟でライブがしたいなと思いました(*´◒`*) 絶対来たい〜〜!!タオル、うちわありがとう😌あと、親子席にいた子供たちが可愛かった〜小さい子を見るとテンションが上がります!小さい子って癒しだなあ。衣装来てる子とかすごく目に入ります!もっと見たかった〜新潟公演最後の写真、ポーズはお米のつもり🌾ねるのポニーテール好き〜ペアロケ楽しみだね!✨初お出かけ早くしたいなあ〜おだに。綺麗な顔だなっていつも思います。こういう絵画ありそう🖼ケヤキセの浴衣衣装もう出ましたか?なんか懐かしい!浴衣は明るい色のが好きです。ちなみに、この浴衣は自分で選んだ柄だよ。あー、今すごく花火行きたい気分🎇屋台とか待ち時間でも一緒に待ってくれる人がいいな〜。読んでくれてありがとうございました。⊿長沢菜々香
"
2018/08/20 02:01,新潟公演1日目,"
おはようございます🐳昨日は、新潟公演 初日でした!来てくださったファンの方々、ありがとうございました☺️すごく楽しかったなあ〜地方の公演で毎回楽しみにしてる恒例のケータリングでは、新潟のおコメがとても美味しくて何杯でも食べられました🌾よねが、納豆ご飯かか卵かけご飯ですごく悩んでいて、どっちがいいか聞かれたのですが私も選びきれずどっちも勧めておきました😳そして新潟の会場は、アリーナ席が広くて、花道に行くとすごい奥までファンの方がいる!と感動しました。会場ごとに景色が全然違います!それをステージから見るのも各公演の楽しみです^^〜写真〜みい、しー、新潟のお米ポーズ今日の新潟公演も、よろしくね🙂みんなの食べた新潟飯も気になる!何がおすすめですか?読んでくれてありがとうございました。⊿長沢菜々香
"
2018/08/18 01:37,見つけた?,"
こんばんは🙂昨日は、ミュージックステーションでアンビバレントの初披露でした!この曲は、曲調がとても明るくてダンスも早くて激しいのでできるようになるまでとても苦戦しました!2列目の端はダンスがよく見えるので、サビはとくに頑張りました💃まだ見てない方は、ぜひ見てね🙂ぺーちゃんパンダとブタ。癒し系で可愛かった(*'▽'*)ハートこれも、アイドルみたいだねって話しながら撮った写真です(*¯︶¯♥)笑ミュージックステーションの大トリでは、ゆずさんの夏色が聴けて本当に幸せでした!夏が来たんだなって季節を感じれました。夏のイベントに行けてなかったのでみんなで盛り上がれて嬉しかったです!今日からは、新潟公演!楽しんでゆくぞー🌾🌾読んでくれてありがとうございました。⊿長沢菜々香
"
2018/08/17 09:42,水分補給,"
おはよう☀暑い日々が続いてますね。体調管理しっかりしていきましょう!お知らせ今日の8時から、ミュージックステーションに欅坂46が出演致します!7枚目シングル アンビバレントテレビ初披露 なのでお楽しみに･:*+.ミュージックステーションの帰りに、Mステの柄のティシュボックスをいただけるのですがそれがめちゃくちゃ嬉しいです✨そのおかげでティシュをほぼ買わなくても済みます!いつもありがたいです☺️本当に楽しみだなあ。歌番組の緊張感ってなんか好きなんですよね。追い詰められ感?やらないといけない感?が好きです!(笑)ライブ前のみんなの決まり↓たくさんお水を飲むこと!みんな頑張って沢山飲んでます🙂私はほとんど、水じゃなくて麦茶を飲んでます。麦茶大好き。またね!読んでくれてありがとうございました。⊿長沢菜々香
"
2018/08/16 01:16,SHOWROOM配信!,"
こんばんは🙂昨日はSHOWROOMを見てくれてありがとうございました!最初はちょっとふざけてしまいごめんなさい😂バイオリンを披露したのは本当に久しぶりでめちゃくちゃ緊張しました!なんの曲が分かったかな?分かってくれたら嬉しい_(:3 」∠)_ただ今、坂道合同オーディションでSHOWROOMでの審査が行われております!毎日見ているのですが、みんなとても可愛くてやる気がある子ばかりでこれからどうなるか本当に楽しみです!明日でSHOWROOM審査は終わってしまうみたいなので、全力で応援しましょう!可愛い子をSHOWROOMで見るのは本当に目が幸せです🍀これから一緒に仕事ができるのかな?と思うとすごく楽しみです!みんなー!頑張ってね!☺️そして、今日は欅坂46の7枚目シングルアンビバレント の発売日です!明日はミュージックステーションで披露があるのでぜひ見てくださいね📺テレビでまだあまひ披露してないので生放送はすごく緊張するなあ〜見守っててね🤭読んでくれてありがとうございました。⊿長沢菜々香
"
